example_id,sampling_stratum,customer_text_raw,customer_text_clean,brand_reply_text_raw,brand_reply_text_clean,true_intent,intent_ambiguous,true_escalate,true_escalation_rule,reply_acceptability_notes,labeller_notes
2872952,risk_signal,@Delta my friend @220592 and I were on a flight of yours and were kicked out for being white unbelievable! My son @220734 is scarred for life! Only flying @JetBlue now!!!! 🤬🤬🤬😡😡😡,my friend and I were on a flight of yours and were kicked out for being white unbelievable! My son is scarred for life! Only flying now!!!! 🤬🤬🤬😡😡😡,@797648 Hi there. I am terribly sorry to hear that this happened. Discrimination of any kind isn't tolerated. My sincerest apologies for any inconvenience this has caused. Please provide your flight number and I will forward your concerns over to management for review.  *HSD,Hi there. I am terribly sorry to hear that this happened. Discrimination of any kind isn't tolerated. My sincerest apologies for any inconvenience this has caused. Please provide your flight number and I will forward your concerns over to management for review. *HSD,SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
514191,risk_signal,My son got gifted this today - it may catch on fire in this @Delta household! 😬 I must find a replacement! https://t.co/Qr1ljlx2Md,My son got gifted this today - it may catch on fire in this household! 😬 I must find a replacement!,"@238388 Hey Joshua, this needs a new logo. 😊 ✈ Have a great weekend.  *TBT","Hey Joshua, this needs a new logo. 😊 ✈ Have a great weekend. *TBT",SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
298511,keyword_bucket:FLIGHT_DISRUPTION,@Delta flight delayed over an hour... politely asked flight attendant for drink. Go a weird answer and no soda. Thanks.,flight delayed over an hour... politely asked flight attendant for drink. Go a weird answer and no soda. Thanks.,"@163340 Hi Blair, sorry to hear about your delay. We must do better. *AJY","Hi Blair, sorry to hear about your delay. We must do better. *AJY",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2244185,keyword_bucket:FLIGHT_DISRUPTION,just had the worst experience w/ cust serv in my life. Dont know if i will be flying @delta after this one! Their cust serv people in Atlanta are terrible!! Held me up and delayed me from getting on my flight. Understaffed and poor attitudes! Not a good look! @122828,just had the worst experience w/ cust serv in my life. Dont know if i will be flying after this one! Their cust serv people in Atlanta are terrible!! Held me up and delayed me from getting on my flight. Understaffed and poor attitudes! Not a good look!,"@654206 Oh my, we must do better! I regret the frustration we’ve caused you regarding the rude behavior. We truly expect more from our employees.  *TJN","Oh my, we must do better! I regret the frustration we’ve caused you regarding the rude behavior. We truly expect more from our employees. *TJN",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
1363386,keyword_bucket:FLIGHT_DISRUPTION,"@Delta terrible customer service! On a first class ticket, delayed due to delta error for 9 hours in SAN.  Will not let me access the club!","terrible customer service! On a first class ticket, delayed due to delta error for 9 hours in SAN. Will not let me access the club!","@437454 Oh no! I am so sorry to hear that. Pls, DM your confirmation number so that I can look into it for you. *TAY","Oh no! I am so sorry to hear that. Pls, DM your confirmation number so that I can look into it for you. *TAY",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
551361,keyword_bucket:FLIGHT_DISRUPTION,"@Delta in Canun and you cancelled my girlfriends flight for no reason thanks for nothing!!!
Rude staff, Horrible person ignoring me, unhelpful now I have to stay overnight in Atlanta terrible service.
I take several flights a year Delta are now bottom of my list.","in Canun and you cancelled my girlfriends flight for no reason thanks for nothing!!! Rude staff, Horrible person ignoring me, unhelpful now I have to stay overnight in Atlanta terrible service. I take several flights a year Delta are now bottom of my list.",@248485 Hi. I'm sorry for the inconvenience. Please DM your confirmation. I'll see what I can do to help.  *TJH https://t.co/6iDGBJAc2m,Hi. I'm sorry for the inconvenience. Please DM your confirmation. I'll see what I can do to help. *TJH,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
152351,keyword_bucket:BAGGAGE_PROBLEM,I have been waiting at the @Delta baggage drop in an unmoving line for 15 minutes. There are eight stations available and there is only ONE woman working the Sky Priority line. I’ve missed flights before bc of this.,I have been waiting at the baggage drop in an unmoving line for 15 minutes. There are eight stations available and there is only ONE woman working the Sky Priority line. I’ve missed flights before bc of this.,"@150821 Hello, Hannah. Sorry to hear about your disappointment. We try our very best to attend all of our passengers as fast as we can. We recommend to all of our passengers to be at the airport at least 2 hours for domestic flights and 3 hours for international trips. Please... 1/2","Hello, Hannah. Sorry to hear about your disappointment. We try our very best to attend all of our passengers as fast as we can. We recommend to all of our passengers to be at the airport at least 2 hours for domestic flights and 3 hours for international trips. Please... 1/2",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2795738,keyword_bucket:BOOKING_CHANGE,The most ridiculous window seat!  Thanks @Delta for the view!! https://t.co/UpolkTHXRL,The most ridiculous window seat! Thanks for the view!!,"@780144 ...with our Technology Team to get this issue fixed with the schematics of our seating chart. Thanks for bringing this to our attention and allowing us to serve your traveling needs. 
 *AFM 3/3",...with our Technology Team to get this issue fixed with the schematics of our seating chart. Thanks for bringing this to our attention and allowing us to serve your traveling needs. *AFM 3/3,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
448925,keyword_bucket:BOOKING_CHANGE,"@Delta help! forgot a notebook with important notes on flight DL40 SYD-LAX seat 37A. I   flybback from LAX in a few days, could u hold it for me?","help! forgot a notebook with important notes on flight DL40 SYD-LAX seat 37A. I flybback from LAX in a few days, could u hold it for me?","@221363 I Marita, sorry to hear about your forgotten notebook. You'll have to file a claim for delayed, damaged or lost baggage or missing items. Here is the link: https://t.co/cmso4esnEb.  *TLT","I Marita, sorry to hear about your forgotten notebook. You'll have to file a claim for delayed, damaged or lost baggage or missing items. Here is the link: *TLT",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2507731,keyword_bucket:BOOKING_CHANGE,Hey @Delta we just left a coat on our flight from TVC to DTW! Flight DL3812 seat 18. Help!!,Hey we just left a coat on our flight from TVC to DTW! Flight DL3812 seat 18. Help!!,"@714956 Hello, Jane! Are you still at the airport? *TCC","Hello, Jane! Are you still at the airport? *TCC",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
487000,keyword_bucket:BOOKING_CHANGE,"Looks like my first time flying @delta will be my last time flying @delta. Gate agents were nice. But their ticketing, seat assignment, and boarding procedures are the worst of any airline I have flown.","Looks like my first time flying will be my last time flying . Gate agents were nice. But their ticketing, seat assignment, and boarding procedures are the worst of any airline I have flown.","@230885 Hey Adam, so sorry to hear that your traveling experience is not going well today. We do appreciate your feedback on this matter, Leadership will be notified of this matter. We must do better. *AJY","Hey Adam, so sorry to hear that your traveling experience is not going well today. We do appreciate your feedback on this matter, Leadership will be notified of this matter. We must do better. *AJY",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2136967,keyword_bucket:POLICY_QUESTION,@Delta I left my laptop on the plane at ATL Airport and no one is answering the phone at the gate. How can I get it back!!?!,I left my laptop on the plane at ATL Airport and no one is answering the phone at the gate. How can I get it back!!?!,"@628618 Hey Emily, please start by filling this form out. https://t.co/PFXvMptCcO , and DM your confirmation.  *TBT https://t.co/6iDGBJAc2m","Hey Emily, please start by filling this form out. , and DM your confirmation. *TBT",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
470328,keyword_bucket:SERVICE_COMPLAINT,"Final @Delta tweet: The only thing worse than your customer service on the ground and over the phone today was the plate of food I was served disguised as ""pasta primavera."" Get out of here with that. https://t.co/NlLEieH73Z","Final tweet: The only thing worse than your customer service on the ground and over the phone today was the plate of food I was served disguised as ""pasta primavera."" Get out of here with that.","@221368 Hi Ralphie, I can assure you that this isn't the way that we conduct business, rude behavior isn't tolerated by any Delta employee. All of our employees should be respectful and courteous at all times. My sincerest apologies for the inconvenience.  *HSD","Hi Ralphie, I can assure you that this isn't the way that we conduct business, rude behavior isn't tolerated by any Delta employee. All of our employees should be respectful and courteous at all times. My sincerest apologies for the inconvenience. *HSD",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
172576,keyword_bucket:SERVICE_COMPLAINT,"Dear @Delta you are the worst, don’t ever expect another penny from me ever again","Dear you are the worst, don’t ever expect another penny from me ever again","@156335 Jeremy, I am very sorry to hear this. What can we do to be better? *TBW","Jeremy, I am very sorry to hear this. What can we do to be better? *TBW",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
950379,keyword_bucket:SERVICE_COMPLAINT,Can’t wait fo get my @Delta “after your flight” survey for this flight... they’re not gonna like my comments (tho I am pretty sure they don’t actually care...),Can’t wait fo get my “after your flight” survey for this flight... they’re not gonna like my comments (tho I am pretty sure they don’t actually care...),"@345417 James, I am sorry to hear that your experience today was not pleasant. We must do better!  *TBW","James, I am sorry to hear that your experience today was not pleasant. We must do better! *TBW",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
892732,keyword_bucket:SERVICE_COMPLAINT,Out of all the days I finally try to buy my flight @Delta’s site wants to be down https://t.co/Tq9KHxmHG7,Out of all the days I finally try to buy my flight ’s site wants to be down,@331980 Our apologies for the inconvenience. The site should be up and running.  *ALA,Our apologies for the inconvenience. The site should be up and running. *ALA,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
594132,keyword_bucket:SERVICE_COMPLAINT,Usually a fan of @Delta but not today. Extremely frustrating.,Usually a fan of but not today. Extremely frustrating.,@260731 It seems like we have let you down and that is certainly not our intentions. Please feel free to DM us i assistance is needed. *AJY https://t.co/6iDGBJAc2m,It seems like we have let you down and that is certainly not our intentions. Please feel free to DM us i assistance is needed. *AJY,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2777831,keyword_bucket:SERVICE_COMPLAINT,@Delta: I am a Canadian resident traveling under a US passport. I am saying as much when trying to check in to my flight. I do not have a return date to the US because I do not live there! Please let me check in to my flight.,: I am a Canadian resident traveling under a US passport. I am saying as much when trying to check in to my flight. I do not have a return date to the US because I do not live there! Please let me check in to my flight.,"@776064 Brian, you will need to check in at the airport. *ACJ","Brian, you will need to check in at the airport. *ACJ",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2215021,keyword_bucket:SERVICE_COMPLAINT,@Delta this makes me sad I missed my #AZCardinals game https://t.co/8AoK3JDrSP,this makes me sad I missed my #AZCardinals game,"@647245 Oh no, Adam! Truly sorry this was not available on your flight so you could catch the game! We must do better.  *HDG","Oh no, Adam! Truly sorry this was not available on your flight so you could catch the game! We must do better. *HDG",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
1571138,keyword_bucket:SERVICE_COMPLAINT,@Delta hi I have been on hold with customer service for 1 hour. Could I get some help regarding checking bags on a flight with a connection?,hi I have been on hold with customer service for 1 hour. Could I get some help regarding checking bags on a flight with a connection?,"@484448 Hey Chelsea, sorry to hear about the long hold. How may we help? *AJY","Hey Chelsea, sorry to hear about the long hold. How may we help? *AJY",SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
184043,keyword_bucket:SERVICE_COMPLAINT,"So glad that @Delta is offering in-flight messaging now, if only they would upgrade their customer service too!","So glad that is offering in-flight messaging now, if only they would upgrade their customer service too!",@159302 Our goal is to provide a consistently reliable product and an exemplary level of customer service.  *TJM,Our goal is to provide a consistently reliable product and an exemplary level of customer service. *TJM,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
877851,keyword_bucket:SERVICE_COMPLAINT,@Delta Rather an ordeal for us to make sched BOS-LAS trip w/ a few unhelpful agents but grateful for help from Mike Lania (a real 🌟) in BOS,Rather an ordeal for us to make sched BOS-LAS trip w/ a few unhelpful agents but grateful for help from Mike Lania (a real 🌟) in BOS,@328388 Thumbs up to Mike. If you'd like yo share your confirmation number so I can forward the compliment?  *AST,Thumbs up to Mike. If you'd like yo share your confirmation number so I can forward the compliment? *AST,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
961583,keyword_bucket:PRAISE_FEEDBACK,@Delta what is your wait time like today? I have been on hold for 30 minutes and am curious how long it might take? thank you,what is your wait time like today? I have been on hold for 30 minutes and am curious how long it might take? thank you,@348183 Hold time its a little over an hour. We appreciate your patience and time. *AFC,Hold time its a little over an hour. We appreciate your patience and time. *AFC,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
2591394,keyword_bucket:PRAISE_FEEDBACK,@Delta this is gross! Please clean flight 1247 MLPS To DEN. Thank you! https://t.co/1T5x2q4omD,this is gross! Please clean flight 1247 MLPS To DEN. Thank you!,@733935 Yikes!  I am so sorry for the inconvenience. I will report this to our cleaning crew right away.  *HSD,Yikes! I am so sorry for the inconvenience. I will report this to our cleaning crew right away. *HSD,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
